Code;Year;Primary energy consumption (TWh);Renewables (TWh - equivalent) ;Fossil Fuels (TWh - equivalent)
CYP;1983;12430679;0;12430679
CYP;1984;12612489;0;12612489
CYP;1985;1356538;0;13565379
CYP;1986;14143438;0;14143438
CYP;1987;17280825;0;17280825
CYP;1988;17845005;0;17845005
CYP;1989;18312033;0;1831203
CYP;1990;19274536;0;19274536
CYP;1991;19512157;0;19512156
CYP;1992;2279668;0;22796679
CYP;1993;23690178;0;23690178
CYP;1994;2373236;0;23732359
CYP;1995;25230673;0;2523067
CYP;1996;25604818;0;25604818
CYP;1997;25851624;0;25851622
CYP;1998;27446606;0;27446606
CYP;1999;28880678;0;28880678
CYP;2000;30261105;0;30261105
CYP;2001;30609653;0;30609652
CYP;2002;30185936;0;30185936
CYP;2003;320883;0;320883
CYP;2004;31228363;0,002175;31226189
CYP;2005;34992786;0,002636111;34990147
CYP;2006;3441193;0,004366667;34407574
CYP;2007;34986603;0,010366667;34965965
CYP;2008;3585529;0,047723055;35643105
CYP;2009;35003563;0,09835055;34730488
CYP;2010;34056034;0,21718694;3367439
CYP;2011;3372514;0,51358527;33026558
CYP;2012;31604967;0,7271908;3069276
CYP;2013;28278454;0,91408414;27189632
CYP;2014;28294395;0,88589;27295439
CYP;2015;29184475;11020997;27969318
CYP;2016;31736938;11636277;30470535
CYP;2017;32595688;11857218;3131027
CYP;2018;32462143;12551553;31102974
CYP;2019;324935;13890892;30979517
CYP;2020;28281317;16012828;26392038
CYP;2021;29798855;;
CZE;1965;46877817;65993996;46217874
CZE;1966;47228452;62204237;46606412
CZE;1967;46494016;56062226;4593339
CZE;1968;48489218;43386154;48055356
CZE;1969;505533;35414598;50199152
CZE;1970;5268715;50573616;52181415
CZE;1971;5537012;3572043;5501291
CZE;1972;5568454;37376344;5531077
CZE;1973;5601646;3196505;5569681
CZE;1974;56617145;5378763;56079266
CZE;1975;58929956;5363979;5839356
CZE;1976;6057287;42758064;6014528
CZE;1977;6256485;58163977;61983203
CZE;1978;6344026;541129;6289913
CZE;1979;6411094;67803764;634329
CZE;1980;62083575;7093817;6137419
CZE;1981;6162253;6094354;61013086
CZE;1982;6090046;4938172;60406635
CZE;1983;6099775;4893817;6045162
CZE;1984;6303021;3838172;62294824
CZE;1985;6315098;4941129;61976715
CZE;1986;63855334;55473123;61555817
CZE;1987;6532551;72889786;6156018
CZE;1988;6561136;62067204;6163788
CZE;1989;63600006;4858333;59590546
CZE;1990;546744;34330645;50760083
CZE;1991;49763907;32201612;45999417
CZE;1992;4829794;41456985;44405426
CZE;1993;4791208;47535954;43849524
CZE;1994;4664767;5303595;4242693
CZE;1995;48621396;7212735;44411426
CZE;1996;50292194;67544355;45945032
CZE;1997;48231992;6600874;43989252
CZE;1998;4682701;6001781;42446793
CZE;1999;44900696;7150974;40344437
CZE;2000;47447888;6848757;42837277
CZE;2001;48524454;7675598;4354642
CZE;2002;48672525;88553505;4246539
CZE;2003;5145483;5586357;43625784
CZE;2004;5274011;77012916;44654657
CZE;2005;5193657;8945338;442445
CZE;2006;5294381;10311322;44779843
CZE;2007;5236515;10028446;44239252
CZE;2008;5136425;11061893;42970972
CZE;2009;49285428;13781678;4038886
CZE;2010;5135969;17233572;41910333
CZE;2011;50227646;21460672;40246118
CZE;2012;49975732;23951675;39282156
CZE;2013;49044128;27484964;37932996
CZE;2014;47991577;27093336;3703104
CZE;2015;4707039;27767729;3701322
CZE;2016;4643044;2760647;37127948
CZE;2017;48547775;28233307;3812269
CZE;2018;48393326;27514072;3768691
CZE;2019;47786542;29222485;36818353
CZE;2020;4420959;2958085;33247488
CZE;2021;46601877;3028096;35437692
OWID_CZS;1980;9145179;;
OWID_CZS;1981;9084125;;
OWID_CZS;1982;91548267;;
OWID_CZS;1983;9220664;;
OWID_CZS;1984;9293468;;
OWID_CZS;1985;93792694;;
OWID_CZS;1986;9504317;;
OWID_CZS;1987;9762871;;
OWID_CZS;1988;9547656;;
OWID_CZS;1989;9501354;;
OWID_CZS;1990;94893494;;
OWID_CZS;1991;8578192;;
OWID_CZS;1992;7734589;;
COD;1980;26256239;;
COD;1981;26691963;;
COD;1982;27078707;;
COD;1983;28170776;;
COD;1984;2803666;;
COD;1985;2849273;;
COD;1986;30109146;;
COD;1987;28672836;;
COD;1988;31449997;;
COD;1989;32583557;;
COD;1990;31185865;;
COD;1991;28943817;;
COD;1992;3192786;;
COD;1993;30711498;;
COD;1994;26885944;;
COD;1995;29410696;;
COD;1996;30089281;;
COD;1997;27072277;;
COD;1998;25523737;;
COD;1999;27725248;;
COD;2000;21329906;;
COD;2001;20976192;;
COD;2002;21559868;;
COD;2003;22436525;;
COD;2004;254304;;
COD;2005;2759236;;
COD;2006;2911296;;
COD;2007;2999664;;
COD;2008;28387693;;
COD;2009;27774822;;
COD;2010;30718761;;
COD;2011;33242714;;
COD;2012;32759983;;
COD;2013;3958359;;
COD;2014;4741185;;
COD;2015;36575783;;
COD;2016;33730957;;
COD;2017;366397;;
COD;2018;38711075;;
COD;2019;3489519;;
DNK;1965;16620827;0,07392472;16613434
DNK;1966;1890594;0,07688166;18898251
DNK;1967;19012347;0,07392472;19004955
DNK;1968;19866685;0,062096667;19860477
DNK;1969;2280466;0,06505389;22798154
DNK;1970;24298943;0,07096777;24291844
DNK;1971;22963516;0,07096777;2295642
DNK;1972;24234227;0,07096777;2422713
DNK;1973;23446956;0,07096777;23439859
DNK;1974;2133139;0,07096777;21324292
DNK;1975;21023947;0,062096667;21017737
DNK;1976;23144318;0,056182776;231387
DNK;1977;23618927;0,07688166;23611238
DNK;1978;23961859;0,08869973;23952988
DNK;1979;23913863;0,10350277;23903513
DNK;1980;2329609;0,13188165;23282901
DNK;1981;20924738;0,13602139;20911133
DNK;1982;19999437;0,14430083;19985007
DNK;1983;19011359;0,28453636;18982906
DNK;1984;1932927;0,29281583;19299988
DNK;1985;21781572;0,35473108;21746097
DNK;1986;2226435;0,61877024;22202472
DNK;1987;21464073;0,79558474;21384514
DNK;1988;21230624;12149194;21109132
DNK;1989;19581453;1736707;19407782
DNK;1990;20196101;2557809;19940321
DNK;1991;23285371;3396808;2294569
DNK;1992;2181368;44518747;2136849
DNK;1993;23130374;546336;22584038
DNK;1994;24805592;5288903;24276701
DNK;1995;24361967;5635707;23798395
DNK;1996;28988892;63419766;28354694
DNK;1997;26299796;8891657;2541063
DNK;1998;25369133;118620205;24182932
DNK;1999;24604889;13259738;23278914
DNK;2000;2365194;16782646;21973676
DNK;2001;23721649;17559988;21965651
DNK;2002;23675545;20330086;21642538
DNK;2003;25523256;2415215;23108041
DNK;2004;24165175;28343626;21330814
DNK;2005;23334503;29142092;20420296
DNK;2006;25683554;27252405;22953809
DNK;2007;24372012;30276228;21337663
DNK;2008;2345999;29572723;20495688
DNK;2009;22081181;29430616;19127023
DNK;2010;2326667;36414837;19593016
DNK;2011;21997386;41017845;17745694
DNK;2012;2039011;4268476;15874115
DNK;2013;21298372;4553224;16495786
DNK;2014;20629282;50817566;15288184
DNK;2015;19934435;53145096;14362872
DNK;2016;20116647;517269;14685052
DNK;2017;20239526;6132803;13844733
DNK;2018;19943407;58143776;13869948
DNK;2019;19559312;6414605;1287186
DNK;2020;17423932;6494327;10633293
DNK;2021;1865445;7321793;11018369
DJI;1980;63453336;;
DJI;1981;50623975;;
DJI;1982;50623975;;
DJI;1983;3796798;;
DJI;1984;31726668;;
DJI;1985;31639986;;
DJI;1986;28475986;;
DJI;1987;29096417;;
DJI;1988;28501763;;
DJI;1989;6698371;;
DJI;1990;68819866;;
DJI;1991;68819866;;
DJI;1992;6968278;;
DJI;1993;7011282;;
DJI;1994;72014976;;
DJI;1995;7134245;;
DJI;1996;7153791;;
DJI;1997;72014976;;
DJI;1998;72014976;;
DJI;1999;72014976;;
DJI;2000;3533749;;
DJI;2001;3520617;;
DJI;2002;3530918;;
DJI;2003;36626916;;
DJI;2004;3562442;;
DJI;2005;3368781;;
DJI;2006;31481004;;
DJI;2007;32768269;;
DJI;2008;36643205;;
DJI;2009;31819425;;
DJI;2010;36236532;;
DJI;2011;2737275;;
DJI;2012;3611889;;
DJI;2013;37283626;;
DJI;2014;37933435;;
DJI;2015;33354042;;
DJI;2016;30395684;;
DJI;2017;26501386;;
DJI;2018;278675;;
DJI;2019;25296156;;
DMA;1980;0,147489;;
DMA;1981;0,21027634;;
DMA;1982;0,20721552;;
DMA;1983;0,22588833;;
DMA;1984;0,22908838;;
DMA;1985;0,22250561;;
DMA;1986;0,18727227;;
DMA;1987;0,24641474;;
DMA;1988;0,26273388;;
DMA;1989;0,26275843;;
DMA;1990;0,26261777;;
DMA;1991;0,26277718;;
DMA;1992;0,26281828;;
DMA;1993;0,26218167;;
DMA;1994;0,33427587;;
DMA;1995;0,4152805;;
DMA;1996;0,41641688;;
DMA;1997;0,41789886;;
DMA;1998;0,43872422;;
DMA;1999;0,45394576;;
DMA;2000;0,52928126;;
DMA;2001;0,5666481;;
DMA;2002;0,53400254;;
DMA;2003;0,59574175;;
DMA;2004;0,70577675;;
DMA;2005;0,6763227;;
DMA;2006;0,6744093;;
DMA;2007;0,8147957;;
DMA;2008;0,7335805;;
DMA;2009;0,7449144;;
DMA;2010;0,7790641;;
DMA;2011;0,7892449;;
DMA;2012;0,75943184;;
DMA;2013;0,7586231;;
DMA;2014;0,78279257;;
DMA;2015;0,8130677;;
DMA;2016;0,850164;;
DMA;2017;0,79398596;;
DMA;2018;0,8187616;;
DMA;2019;0,78946286;;
DOM;1980;25281343;;
DOM;1981;25344124;;
DOM;1982;264088;;
DOM;1983;31466368;;
DOM;1984;27199347;;
DOM;1985;29139956;;
DOM;1986;3182706;;
DOM;1987;34960423;;
DOM;1988;3874327;;
DOM;1989;3768527;;
DOM;1990;4065883;;
DOM;1991;3930068;;
DOM;1992;4202656;;
DOM;1993;39410534;;
DOM;1994;42874413;;
DOM;1995;46278965;;
DOM;1996;50296066;;
DOM;1997;53197384;;
DOM;1998;5506584;;
DOM;1999;62541843;;
DOM;2000;86100494;;
DOM;2001;8369198;;
DOM;2002;8839267;;
DOM;2003;8110527;;
DOM;2004;7559626;;
DOM;2005;8288603;;
DOM;2006;8278878;;
DOM;2007;85132225;;
DOM;2008;8461931;;
DOM;2009;83609795;;
DOM;2010;8779959;;
DOM;2011;8639796;;
DOM;2012;9589783;;
DOM;2013;9143549;;
DOM;2014;87788315;;
DOM;2015;9734283;;
DOM;2016;10354014;;
DOM;2017;10212164;;
DOM;2018;11290603;;
DOM;2019;12279605;;
ECU;1965;8656928;0,7362903;79206376
ECU;1966;9112492;0,84274197;826975
ECU;1967;985964;0,9284947;8931146
ECU;1968;11642035;0,9698925;10672142
ECU;1969;12369395;10763441;11293051
ECU;1970;147730255;11975806;13575444
ECU;1971;16231356;13010752;14930279
ECU;1972;1695922;13158602;15643361
ECU;1973;18151958;12862902;16865667
ECU;1974;2118778;14784948;19709286
ECU;1975;21458302;18569891;19601313
ECU;1976;23624739;17889786;21835758
ECU;1977;28093426;;26443424
ECU;1978;2938396;23389785;27044981
ECU;1979;3059804;20965052;28501534
ECU;1980;38818127;25784945;3623963
ECU;1981;43055058;23034947;4075156
ECU;1982;4731239;2646505;44665882
ECU;1983;46338787;5088979;41249805
ECU;1984;51570744;9559946;4201079
ECU;1985;60968285;9695968;51272316
ECU;1986;63905838;118634405;52042393
ECU;1987;6586541;1351344;52351967
ECU;1988;7607125;1427043;61800816
ECU;1989;7844754;14648925;63798615
ECU;1990;809821;14745582;6623651
ECU;1991;894387;15009443;7442925
ECU;1992;889794;14706825;7427257
ECU;1993;9223142;17180513;7505091
ECU;1994;10032273;19413454;8090929
ECU;1995;948182;15259694;79558525
ECU;1996;107913506;1875741;8915608
ECU;1997;12022123;19321491;10089975
ECU;1998;12084405;19238455;1016056
ECU;1999;110230705;212215;8900921
ECU;2000;10412882;22506329;8162249
ECU;2001;10548296;20772078;8471088
ECU;2002;10410937;21962057;8214731
ECU;2003;10660742;20824099;8578332
ECU;2004;11405594;2136827;92687645
ECU;2005;12072479;20036217;10068857
ECU;2006;12768568;20750978;106934685
ECU;2007;13425255;26256138;107996414
ECU;2008;1432851;32407536;110877556
ECU;2009;13980511;2646405;113341064
ECU;2010;15519423;24732502;13043175
ECU;2011;1646443;31609797;13301184
ECU;2012;17393343;3450854;1393939
ECU;2013;17950916;31194136;14828406
ECU;2014;18856316;3257644;15593242
ECU;2015;18804614;369327;15102039
ECU;2016;18740384;44279827;14299207
ECU;2017;19456644;5513207;13920068
ECU;2018;20589235;563876;14929913
ECU;2019;21130681;671301;14390799
ECU;2020;18234662;65710014;116277374
ECU;2021;21173073;6850378;14279166
EGY;1965;9167501;51227026;8655231
EGY;1966;96462746;5397133;9106561
EGY;1967;8258481;58153124;7676949
EGY;1968;89117584;8873252;8024432
EGY;1969;7337517;1180051;61574657
EGY;1970;9143163;13865273;7756635
EGY;1971;9399039;14923791;7906659
EGY;1972;10429001;15263562;8902644
EGY;1973;9857274;15237425;83335304
EGY;1974;112037315;18086275;9395104
EGY;1975;12428822;20085697;10420252
EGY;1976;14862404;2366636;12495768
EGY;1977;16127144;267243;13454713
EGY;1978;1703538;29364061;14098973
EGY;1979;18608171;28410088;1576716
EGY;1980;21166222;28985086;18267712
EGY;1981;24109534;3020042;21089493
EGY;1982;26899863;31023712;2379749
EGY;1983;29081244;2902429;26178815
EGY;1984;31711234;2847543;2886369
EGY;1985;32884946;27050537;3017989
EGY;1986;33631656;26530107;30978644
EGY;1987;35663022;26522715;33010748
EGY;1988;3618768;26107258;3357696
EGY;1989;38146774;28052956;35341476
EGY;1990;39132346;29430912;36189252
EGY;1991;39643268;29321505;36711115
EGY;1992;39262604;28978495;36364752
EGY;1993;39291284;29843414;3630694
EGY;1994;4132275;3172258;38150494
EGY;1995;43782062;33094624;40472595
EGY;1996;4612768;3395806;42731876
EGY;1997;4805004;3480672;4456936
EGY;1998;50030728;35792873;4645144
EGY;1999;5368888;39778896;49710986
EGY;2000;56853345;42162823;5263706
EGY;2001;59331384;42872314;5504415
EGY;2002;61024384;414708;568773
EGY;2003;64599164;3835703;6076346
EGY;2004;68205383;384313;64362256
EGY;2005;6994166;3766852;66174805
EGY;2006;73664435;38101555;6985427
EGY;2007;7845794;4207821;74250116
EGY;2008;83183813;45037685;7868004
EGY;2009;8616713;4136535;82030597
EGY;2010;89511176;3993737;8551744
EGY;2011;93807916;40633312;8974458
EGY;2012;9752155;4076683;9344486
EGY;2013;9681441;40441166;92770294
EGY;2014;9558868;39971863;91591486
EGY;2015;9717204;4206435;929656
EGY;2016;10255828;4237162;9832111
EGY;2017;10659023;4125032;10246521
EGY;2018;10668585;4326544;10235931
EGY;2019;10476891;5416445;9935246
EGY;2020;9836986;6457611;9191225
EGY;2021;10539027;65664154;9882385
SLV;1980;13244202;;
SLV;1981;12026502;;
SLV;1982;12397671;;
SLV;1983;12471339;;
SLV;1984;13174323;;
SLV;1985;13406738;;
SLV;1986;14094238;;
SLV;1987;13734698;;
SLV;1988;14982298;;
SLV;1989;15159696;;
SLV;1990;15717758;;
SLV;1991;15534816;;
SLV;1992;17580929;;
SLV;1993;18218136;;
SLV;1994;1994467;;
SLV;1995;24836594;;
SLV;1996;25404926;;
SLV;1997;25216356;;
SLV;1998;28747938;;
SLV;1999;30364742;;
SLV;2000;29402664;;
SLV;2001;305312;;
SLV;2002;31272413;;
SLV;2003;3336593;;
SLV;2004;3327612;;
SLV;2005;34426746;;
SLV;2006;36386955;;
SLV;2007;37939373;;
SLV;2008;37234364;;
SLV;2009;35896305;;
SLV;2010;37190758;;
SLV;2011;3718712;;
SLV;2012;3746754;;
SLV;2013;3657591;;
SLV;2014;37353218;;
SLV;2015;3864464;;
SLV;2016;38956074;;
SLV;2017;38630817;;
SLV;2018;41654488;;
SLV;2019;45626377;;
GNQ;1980;0,24977553;;
GNQ;1981;0,24914782;;
GNQ;1982;0,3099036;;
GNQ;1983;0,3099423;;
GNQ;1984;0,3107277;;
GNQ;1985;0,3706547;;
GNQ;1986;0,3098989;;
GNQ;1987;0,32177678;;
GNQ;1988;0,32255483;;
GNQ;1989;0,5087161;;
GNQ;1990;0,5086985;;
GNQ;1991;0,50871843;;
GNQ;1992;0,5100092;;
GNQ;1993;0,508644;;
GNQ;1994;0,5086481;;
GNQ;1995;0,5086148;;
GNQ;1996;0,5100081;;
GNQ;1997;0,57389146;;
GNQ;1998;0,7906023;;
GNQ;1999;0,79063284;;
GNQ;2000;32545538;;
GNQ;2001;18517739;;
GNQ;2002;28258074;;
GNQ;2003;30617418;;
GNQ;2004;62173076;;
GNQ;2005;22617237;;
GNQ;2006;27631754;;
GNQ;2007;30564075;;
GNQ;2008;30279116;;
GNQ;2009;32082115;;
GNQ;2010;30814402;;
GNQ;2011;33128353;;
GNQ;2012;3221646;;
GNQ;2013;33239258;;
GNQ;2014;31289293;;
GNQ;2015;28201214;;
GNQ;2016;27854027;;
GNQ;2017;27372856;;
GNQ;2018;24830812;;
GNQ;2019;22888838;;
ERI;1994;38837407;;
ERI;1995;44491568;;
ERI;1996;45475116;;
ERI;1997;45973806;;
ERI;1998;48820777;;
ERI;1999;506736;;
ERI;2000;25992396;;
ERI;2001;28474114;;
ERI;2002;25962582;;
ERI;2003;31118126;;
ERI;2004;33888624;;
ERI;2005;33910127;;
ERI;2006;23323069;;
ERI;2007;23950188;;
ERI;2008;17113456;;
ERI;2009;20677683;;
ERI;2010;20614183;;
ERI;2011;20992465;;
ERI;2012;22309706;;
ERI;2013;2274948;;
ERI;2014;23757985;;
ERI;2015;23560054;;
ERI;2016;23981795;;
ERI;2017;26572871;;
ERI;2018;30453465;;
ERI;2019;33052695;;
EST;1985;118452614;0;118452614
EST;1986;11788285;0;11788285
EST;1987;11966635;0;11966634
EST;1988;117632866;0;117632866
EST;1989;12122506;0;12122505
EST;1990;1275705;0;1275705
EST;1991;116732086;0;116732086
EST;1992;81387985;0;8138799
EST;1993;6758693;0;6758692
EST;1994;685388;0;685388
EST;1995;62165733;0,019166667;62146576
EST;1996;66012535;0,015972221;65996574
EST;1997;6502756;0,025527777;65002014
EST;1998;5833113;0,03830639;58292824
EST;1999;5373378;0,05013972;53683647
EST;2000;55352886;0,056276385;55296604
EST;2001;57806507;0,055669725;57750828
EST;2002;57607048;0,107772775;57499256
EST;2003;62824684;0,13839333;6268629
EST;2004;6410093;0,1842436;63916676
EST;2005;64467606;0,32267582;6414318
EST;2006;6368264;0,3782439;63291786
EST;2007;7375528;0,43444082;7331503
EST;2008;6785399;0,57372326;6723302
EST;2009;58717308;16365783;57060886
EST;2010;73148674;32126691;69847244
EST;2011;7296339;35979934;6931334
EST;2012;7348276;450138;6893671
EST;2013;77368454;36456125;736856
EST;2014;7397814;4079248;69839325
EST;2015;6841592;45010705;63885067
EST;2016;7055708;4534874;65999886
EST;2017;78259476;53453817;7288536
EST;2018;7764769;58292317;7161902
EST;2019;6255846;6201414;56056152
EST;2020;58714207;830123;49991375
EST;2021;6587909;9437209;56015583
SWZ;1980;27880542;;
SWZ;1981;27135968;;
SWZ;1982;23925116;;
SWZ;1983;20910292;;
SWZ;1984;2447268;;
SWZ;1985;30766537;;
SWZ;1986;29571452;;
SWZ;1987;32761543;;
SWZ;1988;33113673;;
SWZ;1989;35549152;;
SWZ;1990;34487298;;
SWZ;1991;35279212;;
SWZ;1992;34545345;;
SWZ;1993;34426267;;
SWZ;1994;44576893;;
SWZ;1995;4364791;;
SWZ;1996;41733484;;
SWZ;1997;4289431;;
SWZ;1998;53096805;;
SWZ;1999;54118285;;
SWZ;2000;62694864;;
SWZ;2001;6323241;;
SWZ;2002;65148754;;
SWZ;2003;5991857;;
SWZ;2004;58219347;;
SWZ;2005;6032281;;
SWZ;2006;59534936;;
SWZ;2007;6260195;;
SWZ;2008;623736;;
SWZ;2009;6039186;;
SWZ;2010;57642684;;
SWZ;2011;5780834;;
SWZ;2012;5843994;;
SWZ;2013;5464588;;
SWZ;2014;5836216;;
SWZ;2015;59122195;;
SWZ;2016;60754046;;
SWZ;2017;6221876;;
SWZ;2018;67263365;;
SWZ;2019;6519554;;
ETH;1980;8831875;;
ETH;1981;890953;;
ETH;1982;9744574;;
ETH;1983;11135363;;
ETH;1984;11329577;;
ETH;1985;13344599;;
ETH;1986;13079482;;
ETH;1987;14696903;;
ETH;1988;14425016;;
ETH;1989;1516843;;
ETH;1990;15476386;;
ETH;1991;13417995;;
ETH;1992;1805062;;
ETH;1993;17270784;;
ETH;1994;12937038;;
ETH;1995;13879298;;
ETH;1996;11653441;;
ETH;1997;11742957;;
ETH;1998;15273036;;
ETH;1999;18113241;;
ETH;2000;19304592;;
ETH;2001;2101949;;
ETH;2002;21595362;;
ETH;2003;23357014;;
ETH;2004;24974146;;
ETH;2005;28678482;;
ETH;2006;31471079;;
ETH;2007;34836338;;
ETH;2008;36469288;;
ETH;2009;37707485;;
ETH;2010;41786682;;
ETH;2011;4721692;;
ETH;2012;5259711;;
ETH;2013;61418804;;
ETH;2014;6958626;;
ETH;2015;7331639;;
ETH;2016;8499689;;
ETH;2017;86028404;;
ETH;2018;9023794;;
ETH;2019;105760735;;
FRO;1980;0,14917675;;
FRO;1981;0,15011017;;
FRO;1982;0,15012455;;
FRO;1983;0,15107255;;
FRO;1984;0,14992344;;
FRO;1985;23365648;;
FRO;1986;22313569;;
FRO;1987;23104243;;
FRO;1988;2430548;;
FRO;1989;26680903;;
FRO;1990;29133492;;
FRO;1991;26887143;;
FRO;1992;27098436;;
FRO;1993;26464567;;
FRO;1994;2715515;;
FRO;1995;29079008;;
FRO;1996;29069347;;
FRO;1997;29133408;;
FRO;1998;29173355;;
FRO;1999;28969169;;
FRO;2000;32114122;;
FRO;2001;35360024;;
FRO;2002;34614959;;
FRO;2003;34489763;;
FRO;2004;35427732;;
FRO;2005;34714801;;
FRO;2006;34384832;;
FRO;2007;35833201;;
FRO;2008;33153546;;
FRO;2009;30768533;;
FRO;2010;31942558;;
FRO;2011;30535889;;
FRO;2012;31182444;;
FRO;2013;33955;;
FRO;2014;31875265;;
FRO;2015;34103537;;
FRO;2016;33968182;;
FRO;2017;38224695;;
FRO;2018;39258292;;
FRO;2019;39027703;;
FLK;1980;0,05185504;;
FLK;1981;0,05171336;;
FLK;1982;0,05171336;;
FLK;1983;0,05171336;;
FLK;1984;0,05185504;;
FLK;1985;0,0646417;;
FLK;1986;0,050006818;;
FLK;1987;0,050006818;;
FLK;1988;0,087021574;;
FLK;1989;0,12462115;;
FLK;1990;0,062310576;;
FLK;1991;0,062310576;;
FLK;1992;0,062481288;;
FLK;1993;0,062310576;;
FLK;1994;0,062310576;;
FLK;1995;0,12462115;;
FLK;1996;0,075326204;;
FLK;1997;0,13746129;;
FLK;1998;0,07515071;;
FLK;1999;0,075155616;;
FLK;2000;0,11572172;;
FLK;2001;0,12846471;;
FLK;2002;0,14130038;;
FLK;2003;0,15418118;;
FLK;2004;0,16701825;;
FLK;2005;0,167017;;
FLK;2006;0,19273679;;
FLK;2007;0,1927337;;
FLK;2008;0,19764054;;
FLK;2009;0,19758543;;
FLK;2010;0,18957193;;
FLK;2011;0,18727766;;
FLK;2012;0,19355738;;
FLK;2013;0,19360867;;
FLK;2014;0,19354507;;
FLK;2015;0,19889024;;
FLK;2016;0,20819582;;
FLK;2017;0,20015317;;
FLK;2018;0,20730382;;
FLK;2019;0,20691112;;
FJI;1980;4428926;;
FJI;1981;45221562;;
FJI;1982;44885564;;
FJI;1983;38246176;;
FJI;1984;4273053;;
FJI;1985;4311237;;
FJI;1986;51500773;;
FJI;1987;44173665;;
FJI;1988;43828664;;
FJI;1989;4994632;;
FJI;1990;54282227;;
FJI;1991;4744142;;
FJI;1992;4903751;;
FJI;1993;5157806;;
FJI;1994;53019147;;
FJI;1995;570304;;
FJI;1996;58414025;;
FJI;1997;58233423;;
FJI;1998;56529975;;
FJI;1999;6139447;;
FJI;2000;77498546;;
FJI;2001;8055674;;
FJI;2002;6822742;;
FJI;2003;74821954;;
FJI;2004;9909775;;
FJI;2005;8482526;;
FJI;2006;9294577;;
FJI;2007;8962431;;
FJI;2008;7075837;;
FJI;2009;61325884;;
FJI;2010;8298196;;
FJI;2011;64357924;;
FJI;2012;64907646;;
FJI;2013;68536205;;
FJI;2014;72206216;;
FJI;2015;75393043;;
FJI;2016;74472904;;
FJI;2017;806493;;
FJI;2018;8497457;;
FJI;2019;8581326;;
FIN;1965;1154036;27658304;877453
FIN;1966;13136514;30695936;100669205
FIN;1967;13825218;3438769;103864494
FIN;1968;15003085;31015532;11901533
FIN;1969;16492047;25860214;13906026
FIN;1970;18170853;28163082;15354544
FIN;1971;18658138;31583033;15499834
FIN;1972;19671066;3069295;1660177
FIN;1973;21677855;31284348;18549417
FIN;1974;20793932;3756272;1703766
FIN;1975;2112513;3610215;17514914
FIN;1976;22403989;28037634;19600223
FIN;1977;2369421;36021503;19342358
FIN;1978;2459212;28975508;20774915
FIN;1979;2658463;3214456;2147053
FIN;1980;26466275;30212067;21466275
FIN;1981;26723035;40376343;18553082
FIN;1982;26389352;38703705;1779198
FIN;1983;2613665;40158302;17127687
FIN;1984;27234006;39172638;18000433
FIN;1985;28574115;3647252;19556491
FIN;1986;2890266;366368;19863235
FIN;1987;30429984;40794502;20814691
FIN;1988;30230862;3951314;20769693
FIN;1989;30361365;38530464;21128986
FIN;1990;32287387;48575176;22015292
FIN;1991;33037885;5498737;22041238
FIN;1992;3293002;604847;21454427
FIN;1993;3321123;5887592;21708345
FIN;1994;34865393;55493984;23841681
FIN;1995;33232333;5932402;21885355
FIN;1996;34789432;53791645;23831111
FIN;1997;35201227;60472015;23165076
FIN;1998;3645185;7400029;22786586
FIN;1999;35753506;6432065;22732434
FIN;2000;35942047;7081601;224163
FIN;2001;36718942;650539;2372849
FIN;2002;36908475;60031277;2459748
FIN;2003;39521817;5767688;27359238
FIN;2004;39355792;7678003;2532829
FIN;2005;3575271;6958807;22327707
FIN;2006;3838301;67304184;25328436
FIN;2007;3826907;7221028;24621289
FIN;2008;3690433;8276817;22368834
FIN;2009;34206558;6560975;21270073
FIN;2010;37181207;73050446;23739333
FIN;2011;350,27;73400826;21482587
FIN;2012;34070154;8509175;19450394
FIN;2013;34216074;77492096;20224971
FIN;2014;33026746;81669304;18662822
FIN;2015;32924664;926425;17587355
FIN;2016;3344674;8892391;18529663
FIN;2017;32781473;9410745;17571263
FIN;2018;33425378;9573549;18004237
FIN;2019;32736356;95637825;1707123
FIN;2020;3136534;10403415;15031816
FIN;2021;32186526;111401726;1505998
FRA;1965;1309656;13862688;11684838
FRA;1966;13413168;15562485;11817335
FRA;1967;1427175;13611253;12851718
FRA;1968;15065579;15205508;1345749
FRA;1969;16602914;15995525;14901211
FRA;1970;18032169;17198064;16150312
FRA;1971;18747922;14891179;16994092
FRA;1972;20040906;14923094;18134574
FRA;1973;21759456;14598553;19881039
FRA;1974;2137;17130663;19239535
FRA;1975;20132245;1822583;17791871
FRA;1976;21429983;14785999;19503679
FRA;1977;2171511;23007416;18905288
FRA;1978;22686917;20666707;19756165
FRA;1979;23356416;20113794;20211165
FRA;1980;23071807;21028564;19230944
FRA;1981;22848538;21824358;17677461
FRA;1982;22005278;21356467;16779037
FRA;1983;2255271;21031793;16356102
FRA;1984;23312126;19942366;15891597
FRA;1985;24081245;18994783;15822897
FRA;1986;24679397;19163039;15551406
FRA;1987;25137136;2157934;15445032
FRA;1988;25472817;23369557;1531791
FRA;1989;25785222;14439044;15717229
FRA;1990;2657853;16538866;1601255
FRA;1991;28251626;17703995;17079404
FRA;1992;28488396;2107926;16777042
FRA;1993;2849369;1985692;16060608
FRA;1994;28141702;24099162;1551727
FRA;1995;28809744;22540463;1585171
FRA;1996;29880015;20566096;16548822
